timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
336711111771,2,27,5,0,1,2,1,1
336711120751,-1,6,5,7,2,1,-1,-1
336711120751,3,-4,9,-6,3,8,4,4
336711135603,-10,-27,18,10,2,-3,-3,-1
336711135603,-4,7,-25,-8,-5,-2,1,0
336711137213,0,-20,-14,-9,-2,-1,3,-1
336711137213,-1,-15,-4,8,4,-3,1,2
336711149314,3,10,5,0,4,7,-1,-2
336711149314,-7,-6,-1,2,2,-4,-2,-3
336711158277,-6,-7,-3,-5,-4,-5,-6,-5
336711158277,-4,3,3,2,0,-2,-3,-2
336711171824,-9,-20,9,-6,-9,-9,-1,-2
336711171824,6,8,-5,2,1,2,0,2
336711180730,-1,-15,-10,-8,-8,-2,0,0
336711180730,-2,14,-5,-2,-4,-7,-4,-2
336711203195,1,11,-11,-5,0,5,4,0
336711203195,-1,-24,-9,0,3,4,0,-1
336711204728,-1,5,5,6,0,-1,0,0
336711204728,1,12,3,-15,-4,-3,-1,2
336711209303,6,35,0,7,-6,-4,0,1
336711209303,-1,-6,-9,-15,-5,-2,0,-2
336711218326,-4,-13,-11,2,-4,-2,1,0
336711218326,0,-12,-8,-4,3,5,-1,-3
336711231799,1,-4,-2,8,5,-3,1,3
336711231799,4,14,19,1,-2,-2,-1,0
336711240755,2,14,-4,-2,-3,-1,-2,0
336711240755,-3,-29,-9,-1,8,5,2,0
336711255627,-3,-25,-1,-4,-6,-2,-3,-2
336711255627,0,-5,5,-2,0,-2,-6,-1
336711257221,1,-5,2,0,8,11,5,2
336711257221,0,-2,-1,4,1,1,2,1
336711269265,-8,-30,-15,-7,-3,-1,-4,-3
336711269265,2,9,3,4,-3,0,2,2
336711278222,1,1,5,4,1,0,-5,-4
336711278222,-3,2,-19,-18,-4,-3,0,1
336711291774,-3,-6,18,10,1,0,0,-1
336711291774,-1,13,5,0,0,0,-1,-1
336711300743,4,-39,-5,-6,1,-4,4,4
336711300743,-3,10,-3,1,-5,-5,0,-2
336711315664,0,12,25,14,1,-7,-4,-1
336711315664,-3,-16,-21,-11,-5,-5,1,-1
336711317200,-3,-8,1,13,4,-4,-3,-2
336711317200,2,-7,14,11,0,-2,-4,-4
336711329316,3,9,-2,-18,-15,0,3,0
336711329316,-1,12,19,17,14,1,2,-2
336711338301,-4,-4,-31,-26,-5,-2,0,-1
336711338301,0,11,18,13,-1,-3,-2,1
336711351779,-3,-7,-6,-16,-9,-6,-5,-2
336711351779,-2,0,-3,6,1,6,2,0
336711360728,-2,-2,20,3,1,-1,-1,-1
336711360728,-2,-10,-22,-8,-7,0,0,-4
336711375598,-6,2,-10,-5,-2,-3,-2,-1
336711375598,1,-10,-3,-3,1,-2,1,1
336711377178,-3,-1,-3,1,0,0,-4,-1
336711377178,0,8,25,2,-4,-1,-1,-3
336711389265,1,9,-7,-6,2,3,-3,0
336711389265,2,5,-8,15,1,-2,-4,1
336711398261,-2,21,3,-12,4,4,1,-2
336711398261,-5,-25,0,6,-4,2,-3,1
336711411738,-1,4,-30,-7,18,5,2,-2
336711411738,-1,1,10,-2,-4,3,1,-2
336711420800,2,11,2,2,-4,-2,-2,1
336711420800,1,11,2,-1,-3,-2,-2,2
336711435624,1,6,4,4,-3,0,-2,0
336711435624,0,-7,3,-6,-6,-2,-4,0
336711437212,-3,-11,-13,-3,1,-3,0,-2
336711437212,-2,4,2,-15,2,0,0,-2
336711449306,2,12,16,5,-1,2,0,2
336711449306,-3,-4,-11,-5,-2,0,-2,0
336711458226,2,-2,-2,4,-7,-1,2,-1
336711458226,-1,6,8,1,5,2,-2,0
336711471792,-2,-6,-4,-5,0,-1,0,-3
336711471792,-1,5,1,-2,0,-2,0,-2
336711480718,1,1,3,-16,-8,-1,-2,-1
336711480718,-1,-6,-3,16,8,1,1,-1
336711495695,1,-2,9,-11,-13,-2,1,1
336711495695,-2,-3,-21,1,-4,2,-1,0
336711497297,-1,0,17,5,2,1,0,0
336711497297,2,-7,-39,-13,-11,-1,1,0
336711509297,1,4,11,-4,8,0,-1,-4
336711509297,3,16,17,26,9,4,-1,-4
336711518286,-8,-28,-51,-37,3,2,2,0
336711518286,2,14,1,-4,2,-1,0,2
336711531842,1,-16,-26,18,7,1,-2,0
336711531842,-8,0,15,-20,-23,-5,-1,-2
336711540769,2,8,9,27,3,0,0,-1
336711540769,0,2,-2,-23,2,1,0,1
336711555638,3,16,26,17,-4,0,6,4
336711555638,-15,-31,-65,-23,1,-1,-1,-3
336711557238,1,8,0,14,-1,-3,-1,3
336711557238,0,-3,-22,-1,-1,1,-1,1
336711578166,-8,6,-42,-4,-3,0,-2,-1
336711578166,9,-4,3,3,3,0,-2,0
336711579742,-1,10,41,5,3,3,2,8
336711579742,2,-2,8,10,-4,-5,-4,-7
336711591785,-2,-2,-7,-1,10,3,3,2
336711591785,1,1,3,3,3,0,-4,-2
336711600824,-3,-6,-28,-18,-11,-1,-1,1
336711600824,2,0,21,5,4,0,3,3
336711615609,0,2,-11,3,0,0,-1,-3
336711615609,0,5,10,-13,-2,-5,1,3
336711617169,5,8,34,24,4,0,-3,-5
336711617169,-4,-9,-36,-6,0,0,-3,-4
336711629264,1,-3,6,-3,-4,1,0,-2
336711629264,-2,10,24,-4,-3,0,0,-2
336711638189,-2,-9,-46,-7,0,-1,1,0
336711638189,0,-4,27,15,5,2,0,-1
336711651705,5,0,9,-4,-3,-2,-1,-1
336711651705,0,0,-2,11,3,-1,2,-4
336711660704,0,3,12,-11,-5,-1,0,0
336711660704,-5,-2,17,-6,-4,-1,-2,-13
336711674858,-1,-4,1,4,-1,-1,-4,1
336711674858,1,0,-4,-5,-2,-2,-1,-1
336711689889,-1,1,9,6,3,1,-2,-2
336711689889,-3,-1,-1,8,1,-1,1,3
336711690672,0,1,17,2,1,-2,0,-3
336711690672,-1,-2,-11,-6,-4,3,-4,-4
336711698217,-2,0,9,1,-4,-8,-7,-4
336711698217,3,4,15,9,4,0,1,3
336711711726,0,0,-4,-8,-4,-1,-1,-2
336711711726,3,-6,-4,2,1,-1,0,5
336711720811,-1,1,-8,12,0,-11,-4,-4
336711720811,-3,-1,0,-9,-1,13,8,-1
336711735013,-1,-4,11,1,0,2,-3,-2
336711735013,0,2,6,5,5,-13,-5,1
336711741775,-4,1,24,8,-2,-13,20,-1
336711741775,-1,-5,-5,-10,-6,20,-12,-1
336711749277,9,-1,-4,-5,-4,-14,10,11
336711749277,-7,-5,5,4,5,32,-3,-14
336711758328,2,3,-2,6,1,-2,-4,0
336711758328,-3,7,1,-4,-2,-16,3,2
336711771758,0,0,0,5,1,-5,-1,-2
336711771758,0,6,3,-4,-4,-7,-3,1
336711780825,3,1,1,-2,-1,5,-5,2
336711780825,-2,-3,7,0,-3,0,0,-4
336711795023,-4,-6,-16,-11,0,5,-7,-3
336711795023,-2,-7,24,15,3,-7,4,2
336711801780,0,-6,-5,-12,-9,8,-4,-3
336711801780,11,4,-16,8,11,-6,3,7
336711809300,-5,0,-13,-5,0,1,1,-6
336711809300,0,20,4,-9,-7,0,1,5
336711818302,-1,-11,-3,3,3,3,1,0
336711818302,0,1,21,-7,-6,-4,-4,-2
336711831855,-7,-12,-46,-15,-1,1,-2,-1
336711831855,0,-1,-2,8,2,-2,1,0
336711840785,0,4,18,-3,0,3,-1,-1
336711840785,-3,-4,-6,2,3,-4,3,-1
336711854683,1,-6,23,14,5,7,-1,-1
336711854683,5,-4,21,-18,-5,-5,3,2
336711863265,-7,15,6,7,-4,0,-4,-4
336711863265,-7,-10,-31,-9,-5,-5,-2,0
336711878157,-1,-5,39,7,3,-2,-1,1
336711878157,9,16,23,8,3,0,0,2
336711879743,-8,-48,-34,-2,1,-3,-3,-4
336711879743,4,4,7,-4,-3,0,-1,-2
336711891756,-1,27,35,-2,-3,-1,-1,-2
336711891756,-1,1,2,11,1,2,0,-1
336711900747,-2,2,-14,-25,-8,0,-2,-2
336711900747,-2,4,24,37,14,-1,-1,1
336711915057,1,-2,24,-2,-12,-2,0,0
336711915057,-2,-8,-79,-8,5,0,-1,2
336711921754,-4,14,20,-27,-5,-2,0,0
336711921754,-4,-15,27,7,-6,-2,-3,-2
336711938182,4,17,-26,1,2,1,0,1
336711938182,-6,-14,-14,-12,-3,-2,0,-4
336711939774,1,12,-6,-3,-3,2,-1,1
336711939774,8,21,-18,-11,-3,-1,0,2
336711951774,-3,-10,46,12,7,2,-1,0
336711951774,-8,-20,-62,-17,-11,-5,-2,-4
336711960721,-1,-13,-3,4,11,2,2,1
336711960721,0,-4,-46,-16,1,0,0,-1
336711975082,-1,-11,10,3,0,-3,-2,-1
336711975082,6,6,5,5,2,-3,0,0
336711981936,1,4,-1,5,0,0,-4,-5
336711981936,-5,11,20,-2,-5,-2,1,2
336712005659,-3,2,-5,-11,-5,-2,-2,-5
336712005659,-4,-9,-44,-4,-2,-1,-3,-1
336712007263,-2,8,35,23,-3,-5,-9,-4
336712007263,5,2,-27,-5,8,4,0,1
336712011856,-1,4,9,5,-1,-3,0,1
336712011856,-6,-9,-32,-17,-18,-7,0,1
336712020705,4,-7,-52,-24,17,4,0,1
336712020705,-18,-23,-57,-3,-10,-6,-7,-7
336712035024,-1,1,1,-12,-13,-4,-4,-1
336712035024,5,-2,12,30,13,2,2,3
336712041838,0,6,-4,-14,-9,1,2,0
336712041838,3,-3,18,-6,-3,-2,0,2
336712058236,1,-1,-36,-10,4,5,4,0
336712058236,2,6,58,22,13,-3,-2,-3
336712059797,-1,-4,-13,-5,-15,-2,2,2
336712059797,1,0,59,16,1,-2,-1,-1
336712071753,-2,0,-15,-5,10,5,-1,-2
336712071753,2,-3,26,-6,-11,-4,-2,-1
336712088264,-1,1,28,18,4,3,3,-2
336712088264,-1,-9,-13,-13,-11,-4,1,-1
336712094965,-3,-6,25,2,-6,-6,-1,-2
336712094965,3,5,11,9,18,6,2,3
336712101816,-5,-16,-27,-1,-8,-7,-2,-3
336712101816,-3,-1,7,-5,-9,0,-2,-2
336712118144,1,-4,2,5,1,-3,-4,-2
336712118144,-3,7,31,-5,1,1,2,0
336712119752,1,1,17,23,13,4,2,2
336712119752,-4,3,4,-4,3,0,-6,-4
336712131844,-3,0,-1,12,4,-15,-1,2
336712131844,-5,-12,-33,-17,-16,5,-7,-7
336712148311,4,6,33,13,1,6,3,2
336712148311,-3,-7,-35,6,4,-9,-3,-1
336712154971,1,-1,-26,-13,-1,0,1,4
336712154971,-5,-1,-13,-14,-4,0,0,-1
336712161893,1,1,15,-4,0,-7,-7,0
336712161893,1,3,33,16,8,-2,11,2
336712178209,-1,-2,-14,-13,-2,17,-2,-2
336712178209,2,0,11,7,0,-2,13,5
336712179778,-1,0,2,-7,-1,0,-3,-2
336712179778,-1,-2,-13,-3,-2,-1,1,-1
336712191824,1,5,11,5,0,-5,-5,-1
336712191824,0,2,5,-2,3,0,-8,-3
336712200818,0,-1,6,5,1,9,9,0
336712200818,2,3,27,6,1,-3,-6,1
336712215053,-3,-10,-46,-20,-3,2,5,-2
336712215053,-2,4,22,11,-1,1,-4,-3
336712221718,0,-2,-6,-2,-3,-10,-7,-1
336712221718,1,-1,3,0,4,4,-2,0
336712237958,-1,-1,-5,5,-2,9,7,-2
336712237958,4,-3,4,0,-2,-11,-5,-7
336712244250,-1,4,3,4,6,13,1,-1
336712244250,-4,-7,-28,-17,1,-4,0,1
336712251828,-11,1,23,5,-3,-5,-9,-12
336712251828,-7,-10,-34,-8,-6,6,6,-2
336712260768,-1,-1,-11,-9,0,-13,-4,-1
336712260768,-1,-2,19,4,-1,8,-3,-4
336712275005,3,0,-8,2,-1,-5,2,4
336712275005,2,7,11,-6,-1,-6,-4,2
336712281774,3,5,-7,6,0,3,3,1
336712281774,0,1,5,2,1,2,1,0
336712298180,3,-3,35,16,0,-2,-2,0
336712298180,0,0,-32,-12,1,1,2,4
336712299795,-2,-2,-21,-4,-1,-1,-1,-1
336712299795,7,11,40,5,4,2,2,3
336712312228,-4,-10,-39,2,-3,-2,0,1
336712312228,-1,-1,15,-4,-4,-1,1,0
336712320841,-3,-5,14,-2,-1,-2,-9,-1
336712320841,-6,-4,-15,-1,-8,-4,-1,-3
336712335123,0,5,45,-7,0,2,1,-2
336712335123,2,-2,8,25,7,0,2,1
336712341754,0,0,-47,-20,-7,-5,2,0
336712341754,-6,-4,-25,3,-1,0,2,-2
336712365407,10,-3,9,14,2,4,0,12
336712365407,-10,3,9,-1,0,0,3,-10
336712381358,9,12,69,27,7,2,1,3
336712381358,-7,-15,-57,-13,-7,1,-6,-7
336712382083,5,3,0,8,2,-1,2,1
336712382083,9,16,77,-3,-1,-1,3,37
336712383730,-25,-15,-57,-5,-3,0,-3,-33
336712383730,4,9,38,2,4,2,1,3
336712395026,5,2,10,-7,4,0,3,12
336712395026,-2,3,5,-25,-13,-4,-10,-23
336712401761,-2,1,26,7,2,0,4,28
336712401761,6,-3,-15,-7,-2,-1,-2,0
336712425697,-4,1,-15,12,1,0,-3,-7
336712425697,8,3,13,9,7,5,1,5
336712427270,-5,-6,-4,-7,-9,-5,-5,-24
336712427270,1,0,45,14,5,4,5,8
336712431766,-1,-3,-43,-17,-8,-3,-4,-19
336712431766,-5,-4,8,22,0,-3,-3,1
336712440849,7,-1,-25,-3,-1,1,2,-18
336712440849,-12,2,3,-29,-6,0,1,18
336712455042,-6,-3,16,-2,-1,-2,-2,-16
336712455042,0,5,23,24,6,3,-1,2
336712461758,8,1,-18,-22,1,0,5,6
336712461758,-5,-1,-1,9,-3,-3,-3,-6
336712478107,0,-5,-17,-7,1,-1,-1,8
336712478107,2,3,-11,-4,1,3,-1,-7
336712479735,-2,-2,13,3,-5,-3,-3,11
336712479735,5,2,-8,-7,-3,-1,0,-7
336712491804,-9,-6,13,0,-2,-2,-3,-4
336712491804,0,-18,-85,-13,0,-3,1,1
336712500766,-3,8,32,-3,0,-1,0,-2
336712500766,-8,-27,-69,-16,-5,-1,-1,-2
336712514980,9,-1,14,2,1,3,3,15
336712514980,-9,-7,-13,-9,-6,-1,2,-6
336712521866,0,-4,-9,2,5,0,-1,6
336712521866,1,-5,-21,-9,-4,1,-1,-8
336712538210,1,5,6,3,2,-3,1,4
336712538210,-2,3,5,3,-1,-2,-1,-3
336712539806,10,-2,0,-3,-2,0,2,-3
336712539806,0,0,11,11,3,-1,1,-1
336712560591,-3,2,-8,1,0,-1,-3,-6
336712560591,-2,-4,4,-7,-1,-1,-4,2
336712562281,4,3,45,17,1,2,0,3
336712562281,3,8,5,-3,3,1,0,-2
336712575014,3,-9,-28,-5,-4,-1,1,8
336712575014,-13,1,-4,0,2,3,1,-11
336712581878,5,-2,-2,8,2,-2,2,14
336712581878,7,9,40,8,1,-11,-4,-2
336712598210,-7,4,30,13,4,17,9,-7
336712598210,1,2,23,-18,0,1,0,4
336712599745,-8,-9,-70,-4,-6,-6,1,3
336712599745,5,6,25,0,-4,-4,-3,-3
336712611768,0,0,-7,-5,-1,-1,-1,-2
336712611768,1,-7,-23,-1,-1,-1,-2,1
336712620779,-4,5,25,0,2,1,-2,-5
336712620779,0,-4,-38,-1,-4,-1,-1,1
336712635070,-5,0,-8,-8,0,1,-1,-6
336712635070,-3,-4,26,0,-6,-3,-5,-1
336712641892,1,4,-9,-8,-3,0,1,4
336712641892,2,5,28,7,4,6,2,2
336712657530,-2,-2,1,1,-2,-1,0,3
336712657530,4,3,-8,1,0,-1,0,-2
336712664265,0,-3,12,8,0,-6,0,-1
336712664265,2,2,-2,-14,1,14,4,1
336712671821,-5,-3,-9,-5,-6,-8,-5,-3
336712671821,2,-5,-47,-9,-1,-3,1,2
336712680829,1,-5,-33,3,1,1,-3,-1
336712680829,-4,0,-11,-9,-8,0,-2,-5
336712695074,-2,-10,-32,-1,-1,-6,-4,3
336712695074,3,0,7,-2,3,2,1,-1
336712701769,-1,-1,8,5,2,0,0,1
336712701769,0,-1,9,7,3,-3,-1,-4
336712717554,-2,2,5,-3,-1,-1,0,-2
336712717554,0,-3,1,3,-1,-1,-1,2
336712724285,-1,2,-2,-2,1,3,2,-1
336712724285,-1,-1,15,2,0,-4,-3,-3
336712731739,1,3,6,0,-1,-2,1,3
336712731739,0,-1,3,-3,-2,1,-1,1
336712740867,0,6,41,-2,-4,-3,-2,-1
336712740867,-4,-9,-24,14,1,-1,-2,0
336712763121,2,-3,-4,10,6,2,2,-1
336712763121,0,-1,-8,-20,-1,0,1,0
336712764704,0,1,9,-3,-6,-2,-4,1
336712764704,0,2,18,9,-4,-3,-5,-7
336712777627,-2,-17,-45,-14,1,2,-2,-1
336712777627,-2,10,54,-3,-4,1,1,2
336712784353,-2,-3,14,-1,1,-1,-1,-1
336712784353,4,-3,-11,-5,-2,-1,1,0
336712791796,3,0,16,2,0,0,-1,-2
336712791796,1,6,-13,12,-3,-2,-4,-3
336712800844,-2,-5,-23,14,20,4,1,0
336712800844,-1,-4,-8,-7,1,-1,0,4
336712815040,4,4,11,-1,-4,-2,-5,-9
336712815040,-6,-5,-3,-8,-6,-2,1,-1
336712821803,0,-4,-9,-8,-6,-1,-4,-2
336712821803,0,-1,39,15,4,3,4,4
336712837605,-7,37,-47,-22,-6,-2,-3,-2
336712837605,0,-7,12,9,4,2,2,0
336712844362,-1,-9,-29,-4,-4,0,-1,-5
336712844362,-1,-6,-10,-3,3,2,-1,-1
336712860607,5,-5,31,6,-2,-2,2,2
336712860607,-2,-5,-31,-1,-3,-3,-1,-3
336712862275,0,20,13,-12,-5,0,8,3
336712862275,1,3,1,-4,-1,-2,-14,-1
336712875051,-1,-12,3,4,3,-4,-10,-3
336712875051,5,3,-11,7,5,0,9,8
336712881770,-5,-6,38,4,-8,-15,-27,-11
336712881770,-3,-3,-24,-8,0,5,10,0
336712897533,0,1,15,5,2,1,-12,-1
336712897533,-1,-4,7,-2,-2,-2,-6,-6
336712904325,3,-4,1,-5,-3,5,9,7
336712904325,-1,6,26,0,-2,-4,-9,-3
336712920730,-7,-4,-13,10,7,1,6,2
336712920730,0,-6,-5,-4,12,4,4,3
336712922319,-1,1,24,-2,-4,1,4,0
336712922319,-1,2,-18,-2,-5,-2,-3,-3
336712935023,-2,-11,13,-10,-8,1,5,-2
336712935023,-3,-4,3,2,-5,-6,-6,-4
336712941893,1,3,-12,0,0,2,0,-1
336712941893,-1,-6,-10,-3,-1,-1,1,1
336712957607,0,5,21,-5,1,-2,-3,0
336712957607,0,1,-15,2,-1,-2,0,-3
336712964274,0,0,-3,0,1,2,1,2
336712964274,-2,-2,-11,0,0,0,4,0
336712979828,1,0,9,1,-2,-2,3,-1
336712979828,0,3,16,5,1,1,-5,0
336712988291,1,-11,-31,-9,1,-1,1,0
336712988291,-5,1,2,5,-7,-5,-2,-3
336713003192,2,2,-13,-3,4,1,4,4
336713003192,2,0,-1,-3,-4,0,0,-2
336713004784,-1,-4,-24,-2,1,0,0,0
336713004784,1,8,30,5,-1,0,0,2
336713017605,0,-6,-50,-17,-8,-5,-5,-2
336713017605,-1,-5,-3,4,3,0,-1,-1
336713024297,-1,2,-19,-6,-2,0,0,-4
336713024297,4,11,26,11,3,2,1,2
336713040660,-1,-9,-24,-10,-2,0,2,1
336713040660,-1,0,0,2,-7,-3,-1,-1
336713042244,-3,-10,4,8,3,0,-3,-2
336713042244,0,5,18,3,8,0,3,-1
336713054397,-4,-4,-22,14,8,2,2,0
336713054397,-2,2,-8,-26,-10,-3,0,0
336713063240,6,22,76,13,-1,-1,-2,0
336713063240,-6,-6,-53,-6,-5,0,0,-2
336713077601,0,18,62,-5,3,-2,1,2
336713077601,2,7,16,11,2,1,1,1
336713091861,4,14,34,-6,-3,-1,0,3
336713091861,0,-4,-38,-9,-6,-3,0,-3
336713100731,2,-3,2,3,2,4,4,2
336713100731,4,5,24,22,5,0,-3,0
336713102307,-14,-38,-83,-25,-10,-3,-2,-3
336713102307,-2,4,22,-11,5,-3,-2,-3
336713114356,2,2,16,3,0,3,3,3
336713114356,-5,-13,-36,-7,-8,-5,-3,-3
336713123354,3,8,-14,-14,7,5,1,2
336713123354,2,-2,49,17,-3,-3,-3,0
336713137673,-4,-2,31,2,-6,-3,-2,-3
336713137673,0,-1,52,2,-1,-3,-4,-4
336713144371,4,15,23,16,5,0,2,0
336713144371,-3,5,8,10,11,3,0,-1
336713160611,4,12,43,1,-3,1,1,1
336713160611,5,2,-14,8,3,1,3,3
336713162229,-7,-25,-92,-16,-8,-3,-3,-6
336713162229,-1,11,54,-17,-6,-4,-7,-1
336713174435,0,-9,-37,11,-4,-4,-3,-3
336713174435,-3,-2,-13,-9,0,-4,-5,-3
336713183315,-4,0,15,12,-9,-8,-23,-11
336713183315,6,-1,15,-1,2,13,34,17
336713197578,-7,-23,-55,-16,-1,-2,3,-2
336713197578,0,7,40,-2,1,-1,4,4
336713204384,0,0,22,-13,16,1,7,2
336713204384,1,-5,-6,27,23,15,-11,-4
336713220754,2,3,37,17,8,4,-6,0
336713220754,-2,-1,-33,-11,-15,-9,-1,-4
336713222324,-6,-11,-46,-1,-11,-10,-5,-2
336713222324,-2,-13,-43,-17,-7,-9,-6,-6
336713234357,-2,3,-4,-5,-5,2,-4,0
336713234357,-2,-9,-25,-3,7,0,-13,-4
336713243344,3,10,49,13,-1,-4,-6,-1
336713243344,-3,-11,-24,-7,-8,16,4,-2
336713257618,0,-1,-26,-22,-3,-9,5,0
336713257618,-1,1,1,3,3,8,5,1
336713264379,4,6,35,11,6,-2,5,3
336713264379,-1,3,-11,-5,-9,-12,-4,-3
336713280705,1,-3,0,3,-5,2,-2,1
336713280705,-3,2,24,9,12,4,3,0
336713282235,0,-9,-34,-15,8,10,3,3
336713282235,1,-6,-16,15,3,-4,-1,-1
336713294388,3,13,34,6,-10,-4,2,1
336713294388,0,-6,-24,-1,-8,-7,-2,-3
336713303355,-2,-9,-27,-1,1,7,11,4
336713303355,2,0,10,6,2,-1,-1,0
336713317566,4,7,31,33,10,-3,-2,-1
336713317566,-3,1,-4,-52,-16,4,6,3
336713324340,1,7,23,20,2,-1,-1,-3
336713324340,-3,-9,-27,-11,-15,-9,-3,0
336713340715,3,5,21,16,3,1,-2,2
336713340715,-5,-2,-18,-5,2,-1,-2,-3
336713342297,-1,1,37,-11,-8,0,3,0
336713342297,4,-1,6,23,8,-3,-1,1
336713354844,-3,-9,-61,-59,-16,2,1,-1
336713354844,0,-6,-3,7,5,-1,-4,-1
336713363364,0,11,-10,-2,-7,1,0,-3
336713363364,-2,-6,20,-28,-57,-16,-3,-3
336713377590,2,3,13,30,77,14,-1,-2
336713377590,4,2,11,22,10,12,11,6
336713384321,-1,-7,-39,0,-1,-5,-1,1
336713384321,-9,-5,-33,-23,-28,-14,-7,-5
336713401327,-2,5,17,-1,-38,-18,-4,-5
336713401327,0,3,6,10,46,22,1,-3
336713402960,0,4,45,3,13,1,3,4
336713402960,3,2,-15,12,14,3,1,1
336713414411,-7,-9,-10,-22,-18,-7,-3,-1
336713414411,-2,5,20,24,-14,-15,-4,-4
336713423343,3,-3,-14,-19,-8,5,3,1
336713423343,-1,1,10,8,26,9,6,-1
336713437608,-3,3,-18,-14,-21,-1,-1,0
336713437608,-2,-4,51,38,13,2,1,-3
336713444403,-1,0,-14,1,-9,-23,-8,1
336713444403,-1,0,-2,-8,8,18,-5,-2
336713461076,3,-2,19,5,1,3,9,3
336713461076,-3,-11,-50,-24,-16,-8,-5,3
336713462748,2,6,14,14,2,-16,-5,2
336713462748,-1,2,-4,0,13,26,11,-2
336713474416,-3,-4,-5,-3,4,-7,-4,-3
336713474416,0,-1,1,-3,-14,-3,-4,0
336713483373,-2,3,11,3,-1,2,0,-3
336713483373,1,4,1,-9,3,-9,-3,0
336713497612,-3,-3,16,7,4,11,1,0
336713497612,0,6,2,2,-5,-1,-2,0
336713504379,-1,-1,23,21,5,2,2,-7
336713504379,2,1,-13,-15,6,0,-3,5
336713520738,-5,-2,-15,2,-8,-5,-5,-2
336713520738,1,6,-3,-8,0,4,0,0
336713522340,-2,0,1,2,2,-7,2,0
336713522340,2,5,16,4,5,20,-2,-3
336713534385,-5,-2,-19,-1,1,-12,-9,2
336713534385,1,-1,14,1,-9,-2,2,-10
336713543368,-4,-9,-47,-29,-5,10,1,1
336713543368,-2,-9,5,-3,-3,-13,-5,1
336713557626,3,-10,3,1,3,-2,0,-1
336713557626,-2,1,11,3,2,5,2,0
336713564315,2,4,27,23,4,7,-1,0
336713564315,1,-1,-15,-16,-2,-12,0,-1
336713580094,0,8,37,4,-6,8,1,-5
336713580094,-4,3,6,-6,-4,-6,-1,0
336713586909,0,0,0,0,-3,5,2,1
336713586909,-2,5,17,13,1,-8,-2,2
336713603215,0,1,11,-2,4,3,7,0
336713603215,2,-4,-3,-4,-7,-3,-1,1
336713604776,-1,-12,-23,-11,3,2,-3,-2
336713604776,1,-12,0,-4,0,-4,1,-1
336713617564,0,-10,-7,1,0,1,2,1
336713617564,-3,-11,-36,-24,-4,-4,0,0
336713624323,1,-3,6,9,-3,3,-2,1
336713624323,-2,-5,-40,-20,5,-3,2,-3
336713640025,-2,1,-4,-5,-4,0,2,1
336713640025,2,2,-3,10,-1,0,-1,3
336713646871,-1,6,4,-5,1,1,0,0
336713646871,-3,8,-1,0,-6,-4,-2,-2
336713654403,1,4,-1,3,2,-1,-1,1
336713654403,-2,2,19,-1,0,0,2,3
336713663393,-5,-6,-33,9,-1,-3,-3,-4
336713663393,-1,-1,-6,-16,-3,-2,-1,-2
336713678301,2,3,-3,17,4,1,2,2
336713678301,1,2,37,-17,-7,-3,1,-9
336713684385,1,-1,-14,-5,2,3,1,1
336713684385,-3,0,7,15,-1,0,-4,-1
336713699306,-1,-7,-12,-6,0,2,0,-4
336713699306,10,3,-23,1,2,0,0,15
336713706879,-15,-4,13,-5,-3,-1,-2,0
336713706879,-3,6,17,8,-2,-3,-2,-2
336713722504,4,3,2,-9,1,1,1,-2
336713722504,-5,-2,10,18,-4,-5,-5,-4
336713723337,3,2,-1,-20,-2,2,0,-2
336713723337,2,-3,-3,5,3,-2,2,1
336713738363,-5,-6,18,8,-1,0,2,6
336713738363,-16,-2,-51,-30,-13,-8,-8,-10
336713744406,2,3,-3,6,-1,2,0,-3
336713744406,-1,-9,-9,-13,-5,-2,0,10
336713759390,-4,-2,13,1,0,0,-6,-10
336713759390,-6,-12,-9,-2,3,0,0,-3
336713766917,1,4,24,6,2,2,-2,2
336713766917,4,3,-15,-5,0,-2,1,-1
336713782534,1,0,11,4,0,1,-1,2
336713782534,4,-4,-21,-5,2,2,5,-2
336713783326,-5,-1,8,-9,-6,-4,-6,0
336713783326,-1,3,10,15,4,2,0,-2
336713798308,-1,2,1,-12,-8,-2,0,1
336713798308,-11,-5,-5,0,1,2,0,-9
336713804402,4,13,45,18,2,1,2,-1
336713804402,-3,-9,-10,-9,-1,-2,-2,-8
336713819374,-2,1,-10,-9,-5,-3,-1,-4
336713819374,10,8,29,18,4,0,1,16
336713826859,1,-5,-15,-9,-2,1,-3,-1
336713826859,-2,-9,-16,1,0,-1,-2,-4
336713842581,-1,-1,12,0,1,-1,-1,14
336713842581,0,-8,-14,-6,-3,-1,-2,-18
336713843307,0,-3,-20,-9,-3,-3,2,11
336713843307,8,-2,18,19,5,-2,-2,1
336713858405,1,2,-11,-16,-5,-3,0,-2
336713858405,0,7,-1,1,-1,0,-2,4
336713864355,-3,-2,12,-5,1,-2,0,-2
336713864355,2,1,-10,7,-2,-1,-3,-9
336713879383,-1,-4,-20,-4,1,-2,0,-1
336713879383,2,-8,5,6,4,2,0,3
336713886890,-3,3,-16,-13,-7,-4,0,-8
336713886890,1,1,22,9,1,-3,0,2
336713902597,2,11,-13,-8,0,0,-1,-4
336713902597,4,-7,16,-1,-1,-1,0,0
336713903311,4,-5,-30,4,4,3,0,-4
