timestamp,x,y,z
336683870686,0.3125,0.1875,-0.1875
336683893287,0.5625,0.1875,-0.1875
336683908172,-0.1875,0.125,-0.25
336683938839,-0.3125,0.3125,0
336683953188,-0.1875,0.25,0
336683968191,0.125,0.1875,-0.1875
336683990751,0.25,0.125,-0.3125
336684013152,-0.125,0.0625,-0.125
336684028166,0.25,0.4375,0
336684050675,0.3125,0.125,0
336684073200,0.1875,0.125,-0.0625
336684091032,0.125,0.125,0
336684110665,0.125,0.125,0.125
336684133241,1.625,0.0625,0.625
336684165899,2.0625,-0.1875,1
336684170723,1.9375,0.25,0.8125
336684193274,1.0625,0.0625,0.0625
336684211164,0.5625,-0.3125,-0.375
336684230711,0.375,-0.6875,0.0625
336684253170,0.1875,-1.0625,0.4375
336684276378,0.125,-0.625,0.6875
336684290714,0.1875,-0.375,0.25
336684313220,-0.1875,-0.125,-0.125
336684329644,-0.25,-0.125,-0.125
336684350759,-0.3125,0,-0.125
336684373242,0.25,-0.125,-0.25
336684389658,0.4375,-0.25,0.125
336684410744,0.5,-0.625,0.375
336684433180,0.5,-0.75,0.375
336684455736,0.75,-0.75,0.0625
336684470665,0.5625,-0.625,-0.0625
336684493294,0.125,-0.3125,0.0625
336684509614,0.3125,-0.375,0.125
336684532199,0.25,-0.5625,0.3125
336684553225,0.625,-0.375,0.3125
336684569756,0.625,-0.3125,0.125
336684590729,0.625,-0.125,-0.1875
336684613185,0,-0.5,-0.25
336684629636,-0.375,-0.1875,-0.3125
336684650766,0.0625,0.125,-0.125
336684673260,0.4375,0.25,-0.125
336684689622,0.3125,0.0625,-0.0625
336684710701,0.125,-0.125,-0.1875
336684733175,0,0.0625,-0.375
336684749699,-0.1875,-0.0625,-0.3125
336684770717,-0.1875,-0.375,-0.1875
336684793229,0,-0.375,-0.1875
336684809703,0.1875,-0.5,-0.1875
336684830716,0.0625,-0.3125,0
336684853325,-0.1875,-0.375,-0.375
336684869677,-0.0625,0,-0.3125
336684890753,0.0625,-0.1875,-0.6875
336684913265,-0.125,-0.1875,-0.4375
336684929570,-0.125,-0.25,-0.375
336684950778,-0.25,0.125,-0.3125
336684973242,0.25,0,-0.4375
336684991104,0.25,0.0625,-0.4375
336685010750,-0.1875,0,-0.5
336685033215,-0.25,0.125,-0.375
336685049657,-0.0625,-0.125,-0.0625
336685070827,0.375,-0.125,0.125
336685093207,0.375,-0.3125,0.0625
336685115757,0.25,-0.125,-0.125
336685132182,0.5625,-0.25,-0.4375
336685153264,0.125,-0.1875,-0.375
336685169714,0.3125,-0.1875,-0.1875
336685192212,0.4375,0.0625,0
336685213237,0.5625,0,-0.3125
336685235782,0.125,0.25,-0.5
336685252215,0.375,0,-0.4375
336685273252,-0.125,0,-0.3125
336685291103,0,0.125,-0.1875
336685312246,0.4375,-0.125,0
336685333249,0.1875,0.1875,0
336685349714,0.25,0.0625,-0.25
336685378275,0.0625,0,-0.25
336685394729,-0.0625,0.125,-0.1875
336685409651,0.125,0.1875,0.0625
336685438281,0.1875,0.25,0
336685453187,0.5,-0.0625,-0.25
336685469713,0.3125,0.0625,-0.375
336685492205,-0.1875,0.375,-0.125
336685513320,-0.375,0.1875,-0.125
336685529717,0,0.1875,-0.4375
336685552274,0.375,0.1875,-0.5
336685573294,0.4375,0.75,-0.0625
336685589689,0.5625,0.5,0.1875
336685612250,0.4375,0.0625,0.5
336685633277,1.8125,-0.5625,1.1875
336685649713,2.875,-0.875,2.125
336685673630,3.5625,-1.0625,2.1875
336685693928,3.1875,-0.8125,1.625
336685710353,3.625,-0.5,0.9375
336685731450,2.75,-0.0625,0.1875
336685753716,1.6875,-0.0625,-0.4375
336685768920,0.375,0.8125,-0.625
336685791393,0.625,1.1875,-0.8125
336685813917,-0.5,0.9375,-0.75
336685828947,-1,1.1875,-0.875
336685851483,-0.4375,1.1875,-1
336685873754,-0.875,1.5,-1.25
336685888947,-0.6875,2.5625,-2.125
336685911427,-1,4,-3.1875
336685933926,-2.3125,6.8125,-5.75
336685948951,-3.625,8.6875,-10.4375
336685971432,-6.625,11.0625,-14.6875
336685993740,-7.625,15.125,-19.6875
336686010309,-7.6875,17.9375,-26.25
336686031380,-8.875,19.3125,-33.25
336686053992,-8.75,19.5625,-41.375
336686068924,-7.875,17.8125,-49.3125
336686091236,-4.6875,16.1875,-57.25
336686113937,-3.0625,14.6875,-64.75
336686128899,-4.875,10.5,-69.6875
336686151450,-5.5625,9.5625,-72.125
336686173784,-3.3125,10.0625,-73.1875
336686188890,0.625,10.8125,-73.1875
336686211380,1.5,9.5,-72.6875
336686233977,1.5625,7.5625,-71.1875
336686248889,2.5625,7.8125,-70.125
336686271424,5.375,8.4375,-70.125
336686293873,5.8125,8.625,-69.625
336686310374,4.1875,9,-69.3125
336686331558,2.5,10.875,-68.875
336686353958,1.5,13.1875,-69.1875
336686370430,0.625,15.75,-69
336686391433,-2.3125,18.875,-67.6875
336686413998,-4.9375,21.8125,-65.125
336686430368,-5.75,25,-61.25
336686451475,-6.0625,30.5,-57.125
336686473987,-3.6875,33.875,-51.875
336686490422,-2.375,35.9375,-45.8125
336686511507,-2.5,39.9375,-38
336686534021,1.8125,45.625,-31.75
336686550411,4.9375,53.0625,-27.125
336686571431,6.0625,59.5625,-21.25
336686601434,7.6875,65.9375,-15.5
336686610341,4.5,77.1875,-10.5625
336686631394,6,89.0625,-5.1875
336686655352,10.1875,97.1875,0.75
336686670415,9.75,103.812,8
336686691487,6.25,108.625,16.375
336686713989,9.5,113.438,24.875
336686730386,12.1875,115.312,29.375
336686751506,7.25,115.5,35.6875
336686773710,6.3125,112.438,42.9375
336686790384,7.5,108.562,46.9375
336686811537,5.6875,103.188,49.5
336686834012,3.625,96.25,54.6875
336686850363,4.75,88.8125,61.3125
336686871432,0.375,82.3125,65.5
336686893990,-3.9375,71.6875,68.25
336686910385,-7.375,60.4375,71.375
336686931502,-10.5625,54.3125,72.5
336686954001,-10.375,49,71.125
336686970449,-12.6875,41.25,70.5
336686991448,-17.4375,33.4375,69.4375
336687013986,-18.9375,28.3125,68.875
336687029719,-19.75,22.625,67.4375
336687051476,-22.4375,18,64.875
336687074013,-24,13.0625,65.3125
336687089723,-24,6.5625,65.125
336687111405,-27.5625,2.5,64.625
336687133760,-29.375,-3.375,65.0625
336687156430,-30.75,-9.625,64.5625
336687171455,-31.3125,-15.125,62.6875
336687201462,-29.875,-21.5,62.625
336687223939,-30.375,-27.0625,62.9375
336687232907,-32.1875,-33.625,64.1875
336687253700,-31.875,-38.5,64.75
336687271205,-31.5,-43.8125,65.4375
336687292873,-29.3125,-50.25,64.625
336687313962,-27.9375,-52.3125,61.5625
336687329750,-28.5,-54.6875,59.875
336687352860,-28.75,-57.5,58.4375
336687373722,-27.8125,-59.375,54.25
336687389710,-29.25,-61.625,51.375
336687412902,-30.6875,-67.4375,49.4375
336687433974,-30.125,-71.125,47.0625
336687449770,-29.625,-71.75,42.6875
336687472880,-27.5625,-74.75,37.5
336687493961,-26.6875,-79.875,33.5
336687516435,-25.5625,-81.3125,29.25
336687532858,-24.9375,-78.375,24.5625
336687553985,-22,-77.0625,21
336687569735,-22.625,-75.9375,18.1875
336687592909,-24.3125,-73.1875,12.75
336687613949,-25.9375,-70.5625,7.9375
336687636901,-21.5,-68.125,3.6875
336687652922,-17.6875,-64.75,0.625
336687673957,-18.4375,-61.5625,-4.25
336687689702,-16.75,-57.875,-8.8125
336687712859,-10.25,-54.125,-12.75
336687733975,-5,-52.625,-15.8125
336687756487,-5.625,-49.5625,-20.9375
336687772907,-6.4375,-42.8125,-27.375
336687793972,-0.6875,-36.1875,-32.9375
336687809748,4.5,-30.125,-38
336687832923,3.375,-26.4375,-44.6875
336687854002,2.1875,-20.375,-51
336687869759,3,-13.9375,-55.9375
336687892906,5.8125,-9.4375,-59.9375
336687913984,6.5,-8.5,-62.3125
336687929729,5.8125,-8.25,-65.75
336687952880,4.8125,-7.875,-69.25
336687974009,6.5625,-7.8125,-73.375
336687989756,7.4375,-8.125,-76.375
336688012258,9.1875,-10.75,-78.125
336688033750,9.3125,-12.1875,-77.3125
336688049782,7.9375,-13.6875,-77.625
336688072264,6,-13.6875,-79.375
336688094016,2.0625,-10.75,-80.75
336688109825,4,-9.375,-80.375
336688132298,1.5,-9.4375,-78.25
336688155463,-5.875,-8,-78.3125
336688169774,-7.5,-2.75,-78.75
336688192258,-6.0625,-0.125,-75.4375
336688215487,-6.3125,0.0625,-72.25
336688229782,-12.5,1.4375,-69.75
336688266473,-15.1875,4.6875,-67.875
336688275559,-14.6875,8.75,-63.6875
336688296634,-13.8125,9,-57.375
336688312304,-14.3125,7.625,-51.3125
336688335499,-18.0625,8.1875,-47.1875
336688356530,-18,8.875,-42.125
336688372333,-14.125,8.6875,-35.75
336688395562,-12,6.9375,-29.125
336688416622,-13.9375,4.5625,-22.625
336688432310,-11.0625,2.0625,-15.8125
336688456224,-7.125,-0.125,-8.5
336688476572,-6,-2.4375,-1.1875
336688492324,-7.375,-5.6875,6.6875
336688515563,-6.625,-9.1875,13.9375
336688536307,-6.9375,-9.5625,20.8125
336688552327,-7.875,-8.9375,27.75
336688575556,-8.875,-7.8125,35.4375
336688596657,-10.3125,-7.4375,42.375
336688612342,-11.875,-7.4375,47.5625
336688635449,-13.1875,-6.625,51.4375
336688656487,-14.25,-4.9375,54.4375
336688672395,-17,-6.4375,58.25
336688695562,-19.5625,-10.125,62.5
336688716610,-21.1875,-12.3125,67.5
336688732343,-22.25,-14.1875,73
336688755552,-18.8125,-15.375,78.1875
336688776538,-15.25,-17.8125,82.5625
336688792298,-12.4375,-21.25,87.125
336688805936,-10,-24.75,92.125
336688828335,-9.5,-26.75,95.1875
336688851608,-12.75,-26.8125,96.9375
336688865884,-12.1875,-28.5625,97.3125
336688888431,-10.1875,-30.0625,96.5625
336688911600,-7.875,-29.9375,95.0625
336688925939,-6.5625,-28.25,92.625
336688948409,-5.375,-27.9375,88.1875
336688971612,-6.3125,-28,83.375
336688985914,-5.1875,-27.25,77.0625
336689008409,-1.6875,-25,68.6875
336689031619,-1.25,-22.8125,59.5625
336689045936,-1,-22.75,47.875
336689068427,-1.125,-20.3125,35.375
336689091603,-1.75,-16.9375,24.0625
336689105954,-3.1875,-12.0625,15.3125
336689128416,-3.0625,-7.6875,8.5625
336689151635,-3.0625,-3.9375,1.5
336689165980,-5.6875,-1.6875,-3.4375
336689188428,-5.8125,-1.125,-6.375
336689211649,-6.875,-0.375,-5.625
336689225946,-7.0625,-0.75,-4.25
336689248400,-4.3125,-1.625,-3.625
336689271320,-2.6875,-2.875,-2.5
336689285966,-2.5,-3.8125,-2.125
336689308407,-3.4375,-1.875,-1.125
336689331572,-2.5625,1.25,-1.8125
336689345887,-3.8125,5,-6.375
336689368407,-5.875,5.5,-7.25
336689391619,-7.125,4.75,-3.9375
336689405939,-1.9375,6.625,-4.4375
336689428447,-6.0625,6.0625,-5.1875
336689451623,-4.6875,1.4375,-1.5625
336689465962,-1.75,-0.75,1.25
336689488456,-0.25,1.3125,0.125
336689511652,-2.625,2.5625,-1.4375
336689525967,-3.625,1.1875,-1.9375
336689548476,-0.75,-0.5625,-0.625
336689571619,-0.375,0.3125,-1.75
336689585975,-2.0625,2.625,-2.3125
336689608332,-1.375,4.9375,-4.125
336689631623,-4.25,5,-4.0625
336689645951,-3.6875,3.875,-3.5
336689668474,-1,5.8125,-6.1875
336689691625,-4.0625,6.9375,-6.5625
336689705908,-1.5625,0.6875,0
336689728457,2.625,-1.8125,2.0625
336689751616,1,-2.5625,-1
336689765904,1.1875,0.125,-4.0625
336689788381,-2.5625,2.5625,-3.125
336689811627,-2.375,1,0.0625
336689825951,-0.5,-1,0.8125
336689848492,1.1875,-0.0625,-1.8125
336689871599,0.75,0.9375,-3.4375
336689885955,0.6875,0,0.3125
336689908414,1.75,-2.1875,3.1875
336689931709,2.1875,-2.3125,2.5
336689945992,5.375,-2,-0.8125
336689968503,2,0.1875,-4.8125
336689991560,-3.25,0.75,-0.6875
336690005910,-0.3125,0.625,0.25
336690028456,-0.9375,0.9375,-3.125
336690051024,-3.6875,2,-6.125
336690065984,-3.5625,1.6875,-3.75
336690088405,-2.3125,1.8125,-1.3125
336690104822,-0.375,0.5,-0.375
336690125982,0.0625,-2.0625,-1.875
336690148466,0.9375,-3.0625,-2.25
336690164928,1.3125,-1.9375,-1.1875
336690185910,1.375,0.125,0.1875
336690208488,2.125,0.5625,0.4375
336690224917,1.125,-1.0625,-0.5625
336690245949,0,-1.0625,-1.125
336690268543,-0.25,-0.8125,0.375
336690284908,0.4375,0.25,1.375
336690305980,0.0625,0.125,0.4375
336690328416,0.375,-0.125,0.125
336690350997,0.9375,-0.125,0.125
336690365952,1.25,0.625,0.9375
336690388464,1.375,-0.125,0.4375
336690404948,-0.8125,0.0625,0.5625
336690425993,0.1875,-0.125,-0.375
336690448539,-0.375,-0.125,-0.3125
336690470933,-0.375,0.1875,-0.25
336690485957,0.5,0.5625,-0.25
336690508426,0.9375,1,-0.5625
336690524843,-0.125,0.4375,-0.6875
336690546059,-0.5,-0.6875,-0.1875
336690568484,0.3125,-0.6875,0
336690584966,0.375,-0.5625,0.125
336690606169,0.5625,-0.625,1.125
336690628426,0.4375,-0.375,1.1875
336690644930,0.4375,-0.1875,1.1875
336690665907,0.9375,0.375,0.5
336690688539,0.5625,0.875,-0.1875
336690704903,0.5625,0.6875,-0.1875
336690726087,0,0.5,0.0625
336690748520,1.0625,0.3125,0.3125
336690764887,0.5,-0.0625,0.375
336690786028,1,-0.125,0.6875
336690808501,2.25,-0.0625,1.1875
336690824898,2.4375,-0.4375,2
336690847398,2.0625,-1.9375,1.375
336690868426,1.4375,-3.1875,3.6875
336690884942,2.875,-3.375,4.0625
336690907425,2.25,-3.5,4.3125
336690929993,1.375,-4.1875,4.1875
336690944869,4.625,-1.75,2.5
336690967402,1.125,-2.375,1.5625
336690988468,-0.375,-3.3125,2.9375
336691004955,0.3125,-1.1875,4.625
336691027510,0.3125,-1.375,3.875
336691048420,0.5625,0.0625,1.625
336691064876,0.8125,0.9375,-0.5
336691087354,-2.0625,-1,-2.0625
336691108520,-3,-3.4375,-0.125
336691124906,-0.8125,-5.0625,1.375
336691147399,-1.1875,-2.625,0.625
336691168481,-0.5,0.375,-0.5625
336691184901,0.0625,2.6875,-1.6875
336691207358,-0.375,1.25,-2.375
336691228576,-0.875,0.125,-1.375
336691244908,0.875,0.875,-1
336691267459,1.5625,0.875,-0.0625
336691288481,1.375,-0.5,0.5625
336691304912,0.875,-1.875,1.125
336691327476,2.875,-2.125,-0.0625
336691348573,1.3125,-0.5,-1.3125
336691364957,-0.25,-0.4375,-0.5
336691387436,-0.4375,0.25,-1.375
336691408512,-0.9375,1.25,-3.1875
336691424990,-3,0.125,-3.6875
336691447437,-1.6875,-0.0625,-3.4375
336691468461,-2.4375,0,-2
336691484907,-2.25,0.6875,-1.8125
336691507431,-1.75,1.0625,-2
336691528548,-1.25,2.6875,-2.6875
336691544913,-0.8125,0.5625,-1.875
336691567435,-2,-0.875,-0.25
336691588513,-0.3125,0,-0.125
336691604920,-0.75,1,-1.3125
336691627488,-0.9375,2.125,-2.625
336691648401,-2.9375,-0.5,0.375
336691664928,-0.9375,-0.8125,0.6875
336691687485,-1.5,-0.8125,0.125
336691708501,-1.5,-0.8125,-0.625
336691724937,-0.4375,0.5,0.0625
336691747612,0.4375,1.875,0.375
336691769965,-0.0625,1.0625,0.5625
336691786429,1.25,-0.0625,0.1875
336691807459,0.75,0.625,0.125
336691829908,1.125,0.5,-0.0625
336691844959,0.6875,-0.6875,0.75
336691867488,0.375,-1.25,1.75
336691889938,1.125,-0.5625,0.75
336691904129,0.9375,0.1875,-1.125
336691926715,1,0.3125,-1.1875
336691949176,-0.4375,-0.875,-0.3125
336691965580,0,-0.0625,0.4375
336691986711,0.375,0.375,-0.3125
336692009231,0.875,0.5625,-1.375
336692025655,0.0625,-0.0625,-2
336692046718,-0.5,-0.125,-1.1875
336692069190,-0.5,0,0.0625
336692085610,-0.25,0.0625,-0.1875
336692106686,0.1875,0.375,-0.875
336692129198,0.6875,-0.125,-1.0625
336692145616,1.0625,-0.25,0.3125
336692166737,0.75,-0.375,1
336692189189,-0.1875,-0.3125,0.75
336692205644,0,0.0625,0
336692226739,0.875,-0.625,-0.5625
336692249244,-0.125,-0.375,0.3125
336692265614,0.4375,-0.5625,0.9375
336692286393,0.375,0.125,0.375
336692309275,0.375,0.4375,-0.3125
336692325638,0,0.3125,0.6875
336692346710,0.125,-0.5,1.125
336692369203,0.375,0.1875,0.5625
336692385638,0.9375,0.0625,0.8125
336692406769,0.8125,0.0625,0.9375
336692429224,0.375,-0.0625,1.6875
336692445660,2.1875,-0.625,1.5625
336692466630,2,0.1875,0.1875
336692489166,0.875,0.6875,-0.375
336692505631,0.25,0.9375,-0.375
336692526657,0,0.4375,0.75
336692549244,0.375,-0.75,1.125
336692565648,0.5,0,0.125
336692586751,1.0625,1.125,-0.9375
336692610632,0.5625,1,-1
336692625676,0.25,0.3125,-0.0625
336692646736,0.625,-0.1875,-0.125
336692669194,0.625,0.0625,-0.375
336692685656,0.625,0.5,-0.875
336692706713,0.1875,0.3125,0.0625
336692729204,0.625,-0.5,0.25
336692744907,0.5,-0.3125,-0.0625
336692766700,1.1875,-0.0625,-0.6875
336692789264,-0.375,0.9375,-0.8125
336692805045,-0.3125,-0.125,0.125
336692826709,-0.5625,-1.1875,0.25
336692849267,-0.625,0.125,0.1875
336692865006,0.625,0.75,-0.25
336692886762,0.4375,0.0625,-0.625
336692909257,0.25,-0.875,-0.6875
336692924998,0.375,-0.375,0.125
336692948192,0.625,-0.75,0.4375
336692969246,0.0625,-0.125,0.4375
336692984956,0.4375,-0.125,0
336693008127,0.75,-0.375,-0.125
336693029276,1.375,-0.125,-0.25
336693045001,1.375,0.0625,-0.5
336693068145,0,0.625,0.0625
336693089270,0.125,0.625,0.5
336693104930,-1.125,-0.6875,0.4375
336693128106,-0.3125,-0.5,-0.5625
336693149380,0.5625,0.875,-0.375
336693164992,0.75,1.25,-0.625
336693188149,-0.5,0.5625,-0.375
336693209192,0.8125,-0.3125,-0.4375
336693224955,0.4375,0.1875,-0.1875
336693248108,0.75,0.125,0
336693269222,0.4375,0.125,0.0625
336693285168,0.3125,-0.375,0.0625
336693308145,0.25,-0.25,-0.0625
336693329211,0.875,-0.0625,0.0625
336693345015,0.4375,-0.3125,-0.0625
336693368223,-0.25,0,0.0625
336693389240,0.25,-0.0625,-0.125
336693405116,-0.1875,0.375,-0.3125
336693428159,-0.1875,0.4375,-0.375
336693449269,-0.4375,1.3125,-0.4375
336693465035,-0.5,1,-0.3125
336693488183,0,0.5625,0
336693509251,-0.1875,0.6875,1
336693525006,0.4375,0.25,0.4375
336693548209,-0.625,0.6875,-0.125
336693569286,-0.4375,0.875,-0.75
336693585029,-0.375,0.4375,-0.5
336693608131,-0.8125,0.125,-0.0625
336693629214,-1.375,-0.3125,0.4375
336693644959,-0.5,-0.375,0.625
336693667539,-0.25,-0.125,0.25
336693689263,-0.3125,0.1875,-0.4375
336693705054,-0.0625,-0.5,-0.25
336693727573,0.125,-0.4375,-0.25
336693749248,0.3125,0.125,0.1875
336693765072,0.875,-0.25,-0.25
336693787573,0.6875,-0.5625,-0.75
336693809288,0.0625,-1.1875,-0.25
336693825052,0.125,0.3125,-0.5625
336693847577,0.5,0.75,-0.625
336693870703,0.25,0.1875,-0.625
336693885019,0.375,-0.3125,-0.1875
336693907556,0.8125,-0.5625,0.1875
336693930672,0.6875,-0.3125,0.1875
336693945108,0.125,-0.3125,0.0625
336693967552,-0.0625,-0.75,0.5625
336693990707,0.3125,-0.1875,0.3125
336694005033,1.0625,-0.125,0.75
336694027552,1.25,-0.0625,0.1875
336694050714,-0.5625,-0.0625,-0.125
336694065023,-2.6875,-0.8125,1.5
336694087513,-1,-2.125,1.125
336694110639,-0.625,0.5625,0.625
336694125001,1,1.5625,-0.0625
336694148015,1.125,1.75,-1.5625
336694170699,2.375,1.25,-2.25
336694184996,0.0625,-0.8125,-1.125
336694207543,0.6875,-2.9375,0.4375
336694230686,0.375,-0.3125,1.9375
336694245038,0.25,-0.5625,1.25
336694267534,-0.375,-1.25,-0.0625
336694290742,-0.75,-0.3125,0
336694305000,0,0.6875,0.5625
336694327508,-0.25,1.0625,0
336694350654,-0.125,0.25,-0.6875
336694371775,-0.1875,-0.25,-0.625
336694390248,-0.0625,-1.5,-0.3125
336694410691,-0.3125,-1.0625,0.3125
336694431860,0.125,-1.375,0.625
336694447506,0,0.0625,0.125
336694470678,0.3125,-0.125,0
336694491724,0.5,0,-0.5
336694507533,-0.0625,-0.4375,-0.4375
336694530680,0.3125,-0.5,-0.125
336694551942,0.25,-0.9375,0.1875
336694567908,0.5625,-0.875,-0.25
336694590671,-0.125,-0.6875,-0.125
336694611752,0.3125,-1.25,-0.25
336694627500,0,0.0625,0.3125
336694650041,0.75,-0.1875,0
336694671732,0.4375,-0.125,-0.3125
336694687599,0.4375,-0.625,-0.375
336694710050,0.8125,-0.6875,-0.3125
336694731756,0.375,-0.5,-0.0625
336694747590,0.4375,-0.625,-0.0625
336694770023,0,-0.1875,-0.5
336694793247,0,-0.25,-0.3125
336694807576,0.625,0,-0.1875
336694830038,0.4375,0,-0.125
336694853148,0.25,-0.1875,-0.25
336694867649,0.5625,-0.25,-0.3125
336694891138,0.125,-0.0625,-0.25
336694913279,-0.0625,0.25,-0.1875
336694927546,0,0.25,-0.125
336694950025,0.25,0.5625,0.0625
336694973185,0.5625,0.1875,-0.0625
336694987548,0.1875,-0.0625,-0.125
336695010110,0,0.3125,-0.25
336695023616,0.125,0.375,-0.1875
336695046862,-0.25,0.125,-0.25
336695061111,-0.3125,0.125,-0.25
336695083560,0.25,0.25,-0.25
336695106740,0.1875,0.25,-0.25
336695121129,0.25,0.3125,-0.1875
336695143630,-0.125,0.125,-0.3125
336695166779,-0.25,0.25,0
336695181066,-0.125,0.25,-0.125
336695203602,-0.1875,0.375,0
336695226816,-0.1875,0.375,-0.125
336695241116,-0.3125,0.1875,-0.1875
336695263666,-0.0625,-0.125,-0.0625
336695286825,0,0.1875,-0.125
336695301136,-0.125,0.1875,0.0625
336695323623,0.0625,0.1875,0
336695346803,-0.1875,-0.0625,-0.0625
336695361129,-0.0625,-0.3125,0.125
336695383617,0.1875,-0.3125,0.1875
336695406831,0.6875,-0.1875,0.4375
336695421078,0.4375,-0.4375,0.3125
336695443642,0.0625,-0.875,0.1875
336695466784,0.375,-1.3125,0.125
336695481131,0.5,-0.6875,0.1875
336695503660,0.625,0.1875,0.25
336695526860,0.5,0.1875,-0.0625
336695541169,0.3125,-0.75,-0.5625
336695563658,0.375,-0.5,-0.25
336695587054,0.5625,0.0625,-0.0625
336695609325,0.25,0.1875,0.125
336695623604,0.125,0.1875,-0.25
336695648757,0,0.125,-0.25
336695661133,0.375,-0.1875,-0.1875
336695684408,0.4375,-0.125,-0.1875
336695714502,-0.25,0.5625,0.125
336695722820,-0.25,0.6875,-0.125
336695746586,0,0.5,-0.0625
336695767846,0.75,-0.375,-0.125
336695788972,0.625,-0.6875,-0.125
336695807232,0,-0.125,-0.0625
336695826726,0.1875,0.5625,0.125
336695844340,-0.4375,0.5,-0.1875
336695863637,-0.5,-0.125,-0.375
336695887527,-0.75,0.1875,-0.375
336695905579,-0.375,0.875,0.0625
336695927521,-0.3125,1.125,0
336695947398,-0.3125,0.625,0
336695961268,0,-0.125,-0.0625
336695985271,-0.0625,0.25,-0.1875
336696006151,-0.3125,0.3125,0
336696021156,0,0.3125,0.1875
336696043679,-0.125,0.25,-0.0625
336696066179,-0.25,0.375,-0.0625
336696081127,-0.0625,0.4375,-0.3125
336696103649,0.125,0.625,-0.5
336696126163,-0.0625,0.3125,-0.3125
336696141184,0,-0.1875,-0.1875
336696163697,0.1875,0,-0.25
336696186122,0,0.0625,-0.125
336696201160,0.3125,0.125,-0.1875
336696223653,0.3125,-0.375,0
336696246178,0.4375,0,-0.0625
336696261187,0.8125,-0.25,-0.25
336696283978,0.4375,-0.1875,-0.25
336696306158,0.5,-0.4375,-0.0625
336696321164,0.375,-0.125,0
336696343714,0.6875,-0.375,-0.25
336696366179,0.1875,0.125,-0.375
336696381189,0.75,-0.5625,-0.4375
336696404808,0.25,-0.4375,-0.25
336696426200,0.375,0.0625,-0.125
336696441159,0.1875,0.1875,-0.25
336696463693,0.375,0,-0.5
336696486309,0.375,-0.0625,-0.4375
336696502641,0.3125,-0.0625,0.0625
336696523677,0.75,-0.125,-0.0625
336696546166,0.5,0.3125,-0.1875
336696562620,0.25,0.375,-0.5625
336696583669,0.1875,0.5,-0.4375
336696606211,0.4375,0.375,-0.375
336696622861,0.75,0.0625,0.0625
336696644687,0.5,0.0625,-0.25
336696666179,0.3125,0.125,-0.25
336696682617,0.4375,-0.0625,-0.375
336696703669,-0.25,0.1875,0
336696726315,0.125,0.0625,0.125
336696744650,0.0625,0.3125,-0.1875
336696763894,-0.125,0.1875,-0.3125
336696786212,-0.1875,0.5,-0.3125
336696802647,-0.0625,0,-0.125
336696823708,0.125,0.3125,-0.0625
336696846329,0.1875,0.1875,0
336696868644,0,0.3125,-0.375
336696883681,-0.3125,0.25,-0.25
336696906164,-0.0625,0.125,-0.1875
336696922644,-0.1875,0.25,-0.1875
336696943703,-0.0625,0.0625,0
336696966242,0,0.25,-0.1875
336696982625,0,0.0625,-0.25
336697011899,0.1875,-0.0625,-0.25
336697026242,0.0625,0,-0.0625
336697042632,0,0,0
336697063726,0.125,0.25,-0.125
336697086205,0.25,0,-0.25
336697102656,0.0625,0,-0.4375
336697123686,0.75,-0.375,-0.1875
336697146263,0.6875,0,-0.0625
336697162613,0.5625,-0.125,-0.25
336697183700,0.5,-0.1875,-0.4375
336697206151,0.4375,-0.125,-0.5625
336697222659,0.5,-0.125,-0.25
336697243666,0.375,-0.0625,-0.0625
336697266241,0.25,0,-0.125
336697282629,0.1875,0,-0.125
336697303681,-0.125,0.125,-0.125
336697326326,-0.375,0.0625,-0.25
336697342666,-0.4375,-0.0625,0.0625
336697363690,-0.1875,0.0625,0.0625
336697386281,-0.0625,-0.125,0.125
336697402657,0.125,-0.4375,0.0625
336697423699,0.5,-0.5,0.125
336697446231,0.1875,0.0625,0.125
336697462623,0.3125,0.1875,-0.1875
336697485114,0.3125,0.1875,-0.25
336697506193,0.5,0,-0.375
336697522635,0.4375,-0.125,-0.1875
336697545150,0.125,-0.5,0
336697566196,0.5,-0.375,0
336697582657,0.3125,-0.4375,0
336697605224,0.25,-0.4375,-0.125
336697626249,0.4375,-1,-0.125
336697642663,0.125,-0.5,0.1875
336697665148,0.3125,-0.3125,0.25
336697686218,0.5,-0.125,0.125
336697702683,0.125,0.0625,0
336697725204,0.125,-0.4375,0.0625
336697746152,0.25,-0.6875,-0.1875
336697762701,0.375,-0.625,0
336697785127,0.375,-0.25,-0.125
336697806210,-0.125,-0.1875,-0.125
336697822649,0.0625,-0.4375,-0.1875
336697845125,0.25,-0.375,0.125
336697869130,0.6875,-0.5625,0.1875
336697882680,0.4375,-0.3125,0
336697905181,-0.0625,-0.5,-0.0625
336697926239,0.125,-0.5625,-0.375
336697942686,0.3125,-0.4375,0.125
336697965190,0.25,-0.3125,0.3125
336697986232,0,-0.1875,-0.0625
336698002706,0.125,-0.1875,-0.3125
336698025156,0.375,-0.4375,-0.25
336698046219,0.375,-0.3125,0
336698062661,0.1875,0.0625,0.125
336698085192,0.1875,0.0625,0
336698106233,0.1875,-0.25,-0.3125
336698121906,0.0625,-0.25,-0.1875
336698144366,0.4375,-0.3125,0.0625
336698166896,-0.0625,0,0.125
336698181886,0.25,0.0625,0
336698204365,0,-0.125,-0.3125
